trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
22-05-2019 23:13,Bechtelar-Rippin,food_dining,124.71,Smith River,CA,41.9404,-124.1587,1930,Web designer,13-06-1983,2a601b694c8b9fece6301e84361a11c0,42.871306,-124.647864,1
23-05-2019 02:09,Barton Inc,grocery_pos,350.77,Smith River,CA,41.9404,-124.1587,1930,Web designer,13-06-1983,976a47df8c620934fec8f4173ecb9d1e,42.607731,-124.663858,1
23-05-2019 22:49,"""Nicolas, Hills and McGlynn""",entertainment,485.64,Smith River,CA,41.9404,-124.1587,1930,Web designer,13-06-1983,a40311c3a1a1304ad16304bb167ec430,42.82876,-123.208734,1
28-05-2019 15:43,"""Streich, Dietrich and Barton""",shopping_net,1014.68,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,f67e6a349ec5d87eebae1615148c9b8c,43.901077,-108.324561,1
29-05-2019 01:01,Bednar Group,misc_net,924.45,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,34e4e1ad6289f831101d9163f4fd3d52,42.655037,-108.014219,1
29-05-2019 01:16,Rodriguez Group,gas_transport,6.84,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,53eebb6aedbe696846632408daef8f98,43.707644,-107.326056,1
29-05-2019 03:13,Schamberger-O'Keefe,grocery_pos,339.21,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,1a873e116bb79cd9931937eb9358f24d,43.198771,-108.150158,1
29-05-2019 20:54,"""Romaguera, Cruickshank and Greenholt""",shopping_net,857.79,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,3d3eb0cb7793788cabb28a3fe7f9615c,42.343435,-108.644922,1
29-05-2019 23:37,Kozey-Boehm,shopping_net,793.81,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,61c4bffa898c99f4fb0df460259f1b9e,43.442907,-109.060297,1
29-05-2019 23:57,"""Kuhic, Bins and Pfeffe""",shopping_net,1020.23,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,bcf3270d6aeb02fec8965eaaf614a664,43.573202,-108.7889,1
03-06-2019 01:04,Schmitt Inc,gas_transport,9.81,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,1f87e3b04e88741dee9b4fa3b2622580,47.755565,-122.168272,1
03-06-2019 02:05,Gleason-Macejkovic,shopping_net,1050.47,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,ea77101898b70ae2542f4d24e7e8fdd8,48.50046,-122.644168,1
03-06-2019 03:05,Luettgen PLC,gas_transport,9.61,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,f88d5496cd3758a2479e9b2eb8358c1f,48.161534,-122.80632,1
03-06-2019 03:39,DuBuque LLC,grocery_pos,313.17,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,ec7e4f746232d3e36fbf6b891858ec53,47.815548,-123.130516,1
03-06-2019 22:25,Renner Lt,home,242.6,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,8546e166c1cdc9e6b20140c2e2b39c3a,47.794046,-121.459584,1
03-06-2019 23:34,"""Quitzon, Green and Bashirian""",shopping_pos,788.66,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,a6b01d79b6bdcce05deb6edd5eced67c,48.80396,-122.159966,1
04-06-2019 00:30,"""Reichert, Shanahan and Hayes""",shopping_net,852.22,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,367ee39b66aeb468b13ad982478661a8,48.341379,-122.371485,1
04-06-2019 03:35,Rempel Inc,shopping_net,970.12,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,6929c8eb32c867f2ac4f7680a0641dc5,47.664681,-122.717004,1
04-06-2019 23:40,Swift PLC,kids_pets,24.21,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,24db03b418c560463d7288b895e4e2ab,48.038998,-122.783734,1
14-06-2019 02:09,Heidenreich PLC,grocery_pos,263.15,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,0741788f8d55fdacae7e8bc1827d7e86,36.530422,-122.774638,1
14-06-2019 02:38,Cole PLC,grocery_pos,300.62,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,b31d919ffa63d9fa436343f245805e40,36.36812,-122.729783,1
14-06-2019 03:26,Welch Inc,misc_net,819.53,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,1aad74cca5bcf36efe991ec0abe80cde,36.770548,-121.986276,1
14-06-2019 03:54,Kiehn-Emmerich,grocery_pos,298.99,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,24ed2f43b10e2c0b945189f3bf7bcc3c,36.968997,-121.720965,1
15-06-2019 01:06,Bogisich Inc,grocery_pos,288.41,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,e779aec3cd53613a56ba0cc08fd668fb,38.265345,-121.8122,1
15-06-2019 01:51,Hamill-Daugherty,misc_net,780.58,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,230d136860132e4a97ec6a03fed8926e,37.101161,-121.977273,1
15-06-2019 23:23,Kozey-Boehm,shopping_net,1082.07,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,f8ccef37a1e164c79c2fc351554a84ce,37.263455,-121.00109,1
15-06-2019 23:39,Thiel PLC,misc_pos,8.97,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,65ee302388b693b430160a78c7ff2206,37.377443,-122.228172,1
15-06-2019 23:54,Kuhn LLC,shopping_pos,791.6,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,e93cd23e63bf7287957d95f41ce21487,38.032623,-122.391723,1
17-06-2019 13:45,Welch Inc,misc_net,650.5,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",18-12-1961,08d32c655a70d2e1272098e3c0b76e21,37.871672,-92.646508,1
17-06-2019 14:25,Spencer PLC,entertainment,658.74,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",18-12-1961,33245cdd401b9ce5f27f734b06f39ccc,39.489221,-93.377388,1
17-06-2019 20:05,"""Wintheiser, Dietrich and Schimmel""",misc_pos,49.44,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",18-12-1961,2a4cca3c83d8830f31b85392648d117a,38.842871,-93.127829,1
17-06-2019 21:21,McDermott-Weimann,grocery_pos,290.92,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",18-12-1961,7972d0efb1cb6b247a6131fd700dc108,38.541135,-92.984968,1
17-06-2019 22:36,"""Bradtke, Torp and Bahringe""",personal_care,48.28,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",18-12-1961,b99f8686cf4ac9b948129f09d8976361,38.998945,-92.806554,1
02-07-2019 15:28,Jewess LLC,shopping_pos,767.23,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,041e3e07faf100e5af52ee1b577a70ae,42.341962,-122.779811,1
02-07-2019 22:30,Terry-Huel,shopping_net,925.84,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,3a582e3d294e7052e8988b30dd054027,41.703495,-122.72761,1
02-07-2019 22:31,"""Altenwerth, Cartwright and Koss""",shopping_net,1075.76,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,3d362d790c8c3d57a41f8ee4f5b32b46,41.218861,-123.306308,1
02-07-2019 22:58,Dibbert-Green,entertainment,672.48,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,bcf78cbe8b0e3e96456bb450dceddf01,42.341772,-122.676184,1
02-07-2019 23:24,"""Willms, Kris and Bergnaum""",shopping_pos,903.96,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,c4a2b8240728d0ac245d847c825bb592,40.83732,-122.444095,1
03-07-2019 01:02,Friesen-Stamm,gas_transport,21.9,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,f971a6bae7475f54df54ef6f44c20773,41.673672,-123.421652,1
03-07-2019 01:32,Kling-Grant,grocery_net,15.13,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,a753aff0a2c1652e289048764a3970fe,42.367414,-121.558093,1
03-07-2019 22:32,Pfeffer and Sons,shopping_pos,754.42,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,8ac711937549b82b2d17aad3c245477e,40.95742,-122.566654,1
03-07-2019 22:46,"""Schmeler, Bashirian and Price""",shopping_net,921.46,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,1f9e8c49fffd6f4127ef70bb9229c574,40.704872,-122.724311,1
03-07-2019 22:49,"""Greenholt, O'Hara and Balistreri""",shopping_net,871.92,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,042dc16bea28df83718a1dca045993ae,40.847015,-122.226543,1
03-07-2019 23:22,Kerluke Inc,misc_net,809.74,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,5167d91b5fdfd93e0747bb7cf83ebba5,42.605164,-123.34646,1
03-07-2019 23:31,"""Reichert, Huels and Hoppe""",shopping_net,1012.77,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,e2fdfb1e3b4be2a30d13aab0059cf29b,41.609697,-122.130992,1
03-07-2019 23:33,Lebsack and Sons,misc_net,828.49,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,1a3a618dcd71aaac0f5f4c109d80cf06,40.778475,-122.753341,1
04-07-2019 00:21,McGlynn-Heathcote,misc_net,802.85,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,76325301482aedd73b1c8162b1c3e4dc,40.280703,-105.530636,1
04-07-2019 00:50,"""Altenwerth, Cartwright and Koss""",shopping_net,1032.41,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,eb76bb4d2f6e0f287d3906212eb6f8fc,40.332791,-107.063818,1
04-07-2019 22:00,Auer LLC,personal_care,19.24,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,331bd2b241c77a0acb5bda8aac5144cf,40.375162,-106.756212,1
04-07-2019 22:32,Kulas Group,health_fitness,24.09,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,4433fc637599ba12d87a0557b15a72e2,40.6683,-106.079454,1
04-07-2019 23:38,Botsford PLC,home,223.89,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,3cbb5356281f9ba55ffa3f5b3e1e6cef,40.41506,-106.529194,1
05-07-2019 03:39,Goyette Inc,shopping_net,915.93,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,a82970a1418b6615d118417a8137c09a,41.183948,-106.556054,1
05-07-2019 03:52,Rau and Sons,grocery_pos,331.83,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,79ffea2f819c5904564ed12308009b87,40.826863,-105.082015,1
05-07-2019 03:58,Bernhard Inc,gas_transport,7.43,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,53767a80c7f28168ece5eb80e7a4eb15,41.123003,-105.450543,1
05-07-2019 20:04,Leffler-Goldne,personal_care,20.86,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,f47eb435c12df2eb1b0847508b57d78b,40.672427,-106.124137,1
05-07-2019 22:53,Bartoletti and Sons,personal_care,20.38,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,70712ab11cdd839734018f4c02c17812,40.428022,-107.074083,1
05-07-2019 23:41,Beier LLC,entertainment,492.51,Jelm,WY,41.0539,-106.0763,100,Public librarian,16-04-1974,e615c9c0ec7d7bce28ad399de3d3444f,40.421456,-105.123249,1
08-07-2019 15:20,"""Kihn, Abernathy and Douglas""",shopping_net,1145.36,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,d187d276277e34d638a16804cc1db9ab,40.701562,-93.278507,1
08-07-2019 21:02,Jast-McDermott,shopping_pos,955.45,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,3daca90634dcb50cf994985a6f84fd18,41.471482,-92.788712,1
08-07-2019 22:28,Lynch Lt,shopping_pos,922.33,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,ff9db0836ec4d7265fceb02a97560bbc,40.641401,-93.820428,1
08-07-2019 22:59,Botsford Lt,shopping_pos,1106.68,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,98b02dc7a9999688979230cd8429de38,40.974118,-92.234041,1
08-07-2019 23:33,"""Eichmann, Hayes and Treutel""",travel,9.79,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,653991528b796604dd256e7e5882f1f7,40.145628,-93.064088,1
08-07-2019 23:37,Kuphal-Predovic,misc_net,832.47,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,f22ea8d4ee115f49e7a24f2addc158c6,40.18142,-92.02155,1
08-07-2019 23:47,Schmitt Lt,misc_net,716.27,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,f4c36b68d2ec43e8bf68de474007887b,40.617341,-91.99891,1
08-07-2019 23:50,"""Lehner, Mosciski and King""",misc_net,812.4,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,59d4d39d6ebb55330e4fb3e1b7641ca7,40.282048,-92.850549,1
09-07-2019 00:08,Strosin-Cruickshank,grocery_pos,310.06,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,f56902929cb32ede9b6c33d185c307fc,41.419866,-93.952491,1
09-07-2019 17:55,Dooley Inc,shopping_pos,819.56,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,1a31e18ac8e9c22af7c0c1d1412ab849,39.829406,-93.339575,1
09-07-2019 21:16,Barrows PLC,shopping_pos,860.1,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,898c71cec764d724108235b8bb7087f3,40.401677,-93.966246,1
14-07-2019 01:12,Roob LLC,grocery_net,13.04,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,98b93341cc94770f80e42350880938bd,44.121879,-122.335006,1
14-07-2019 03:43,Friesen-Stamm,gas_transport,17.93,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,958f768873807ac04664f6c4a0959ee7,44.498609,-123.423876,1
14-07-2019 22:24,Barrows PLC,shopping_pos,939.51,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,48bae74c51a27306b7b0ad292b268e67,44.717436,-123.121363,1
14-07-2019 22:36,Padberg-Welch,grocery_pos,327.9,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,46a630a53ff93e64dc65be6c50af8142,45.571792,-123.374895,1
14-07-2019 22:41,Gleason-Macejkovic,shopping_net,948.28,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,cdf2d18133716b0696c29d200515312c,45.275172,-122.885026,1
14-07-2019 23:03,"""Lehner, Mosciski and King""",misc_net,855.41,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,0d5237cd8e0ae7ef68aec8f54b821fde,45.358036,-123.139522,1
14-07-2019 23:38,Ankunding LLC,shopping_net,911.85,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,6ec6167b588d361f7343e8f125b88f10,45.559814,-123.337509,1
15-07-2019 01:04,Barton Inc,grocery_pos,309.32,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,1da6a737cd2cfb4e83ec7d893bfb2fa1,44.322504,-122.818812,1
15-07-2019 22:06,"""Streich, Rolfson and Wilderman""",kids_pets,2.36,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,ce052f409ee64de738a64002843ac4ca,44.308399,-122.283042,1
15-07-2019 22:55,"""Schmeler, Bashirian and Price""",shopping_net,1148.75,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,4f83a26f5764072d1b954ef85d36c922,45.724526,-122.673949,1
15-07-2019 23:35,Dooley-Thompson,misc_net,771.43,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,f74183c9dfd425c8afa4278fa6ed5e21,45.856467,-123.240336,1
15-07-2019 23:38,"""Nienow, Ankunding and Collie""",misc_pos,50.68,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,e4568804aae8bc3690fd0790861a0ce1,45.50318,-122.969065,1
15-07-2019 23:56,Boyer PLC,shopping_net,1006.58,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",06-02-1937,a5404d851d8ea4eac249f8f550bf44e4,44.69061,-123.429961,1
26-07-2019 01:05,Auer-Mosciski,grocery_pos,306.14,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,17-04-1957,6c6a9e75a4b14705644d0a46ab384d83,36.624525,-89.565808,1
26-07-2019 22:16,Bednar Group,misc_net,834.52,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,17-04-1957,d985f6e8198732780a1ee9669ad0417f,35.056914,-89.906683,1
26-07-2019 23:04,Klein Group,entertainment,589.69,Manley,NE,40.9207,-96.168,206,Human resources officer,04-10-1967,a9cebcd5311495c5351b93faa02ebd9a,41.349658,-95.26557,1
27-07-2019 00:24,Kling Inc,gas_transport,19.04,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,17-04-1957,de1c333b09f91814991150569b9138c5,35.127741,-89.889991,1
27-07-2019 12:02,"""Stanton, Jakubowski and Baumbach""",shopping_net,974.36,Manley,NE,40.9207,-96.168,206,Human resources officer,04-10-1967,35c7f240e3ee798c6f2a15375970adde,40.780989,-95.473542,1
27-07-2019 22:11,"""Baumbach, Hodkiewicz and Walsh""",shopping_pos,794.94,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,17-04-1957,91f2af3fd12e6f6b670a33ef959df2c2,36.955324,-90.289237,1
27-07-2019 23:04,"""Schultz, Simonis and Little""",grocery_pos,338.99,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,17-04-1957,666b191a227bf0b189096bb725653dc3,37.010298,-89.990603,1
27-07-2019 23:07,Volkman-Predovic,shopping_net,935.87,Manley,NE,40.9207,-96.168,206,Human resources officer,04-10-1967,c05c2be9024d37b8cf1c869a5d389083,41.913979,-95.695249,1
27-07-2019 23:30,"""Douglas, Schneider and Turne""",shopping_pos,728.38,Manley,NE,40.9207,-96.168,206,Human resources officer,04-10-1967,6c8378055fbef97cdd262927423980f1,41.832424,-96.456685,1
27-07-2019 23:30,Fisher-Schowalte,shopping_net,1094.93,Manley,NE,40.9207,-96.168,206,Human resources officer,04-10-1967,daff2212198b774ffdb6bd3cc6e2f914,40.130137,-96.342312,1
29-07-2019 02:17,Auer-Mosciski,grocery_pos,344.89,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,13-07-1973,8a6600d825002f90357b9be07ac18c28,41.282355,-103.481509,1
29-07-2019 03:32,Goodwin-Nitzsche,grocery_pos,349.61,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,13-07-1973,9612552fd7c81428a7e1cff35a26d23f,42.551748,-103.733937,1
29-07-2019 18:49,Waters-Cruickshank,health_fitness,22.56,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,13-07-1973,ab1bd292321fd4937911af0827e93991,41.78436,-104.99417,1
29-07-2019 22:35,"""Kihn, Brakus and Goyette""",personal_care,22.82,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,13-07-1973,01d9b4826c4c538483af9518316bb7c1,40.705987,-103.204693,1
29-07-2019 22:41,"""Graham, Hegmann and Hammes""",food_dining,116.45,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,13-07-1973,298b6459b1efd15b33c67e6c147793ee,41.439253,-103.445341,1
29-07-2019 23:22,"""McCullough, Hudson and Schuste""",food_dining,110.19,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,13-07-1973,b5356b142a399dc0f113b8ad91da4b6d,42.514128,-103.689642,1
30-07-2019 02:04,McDermott-Weimann,grocery_pos,343.47,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,13-07-1973,babd119c7f0ea29130928d8c6dec7b71,40.887438,-104.24337,1
02-08-2019 08:24,Kilback LLC,grocery_pos,367.28,American Fork,UT,40.3928,-111.7941,42384,Futures trader,29-12-1992,9ff6f78045ec88d3b6cea8162704059f,39.571072,-110.913889,1
02-08-2019 22:11,Gottlieb-Hansen,personal_care,18.89,American Fork,UT,40.3928,-111.7941,42384,Futures trader,29-12-1992,7783eabd764108546cbddd2d0b5fd836,40.347648,-112.506403,1
02-08-2019 22:47,"""Streich, Rolfson and Wilderman""",kids_pets,16.49,American Fork,UT,40.3928,-111.7941,42384,Futures trader,29-12-1992,711bd06959bbffe11be160707dcf852b,41.320781,-111.924138,1
03-08-2019 01:30,Doyle Lt,grocery_pos,351.65,American Fork,UT,40.3928,-111.7941,42384,Futures trader,29-12-1992,a8767dd22cf3d6b52424ebbab4a892d5,40.590223,-112.644461,1
03-08-2019 02:11,Kuhn LLC,misc_net,780.63,American Fork,UT,40.3928,-111.7941,42384,Futures trader,29-12-1992,bf628d667bc93b88b36287c5d72f5e12,39.72863,-111.424263,1
03-08-2019 07:57,"""Schuppe, Nolan and Hoege""",shopping_pos,777.48,American Fork,UT,40.3928,-111.7941,42384,Futures trader,29-12-1992,3e002e13ab1c042630ea146710e2e458,40.720293,-111.980808,1
03-08-2019 22:20,Schoen-Quigley,kids_pets,24.19,American Fork,UT,40.3928,-111.7941,42384,Futures trader,29-12-1992,516b8f35f98bbd68f269b59fc47fa332,41.294545,-112.177359,1
03-08-2019 23:11,Baumbach Lt,personal_care,25.01,American Fork,UT,40.3928,-111.7941,42384,Futures trader,29-12-1992,63f28c511cd10938f2ceb76f55c258b3,39.575024,-111.874632,1
04-08-2019 01:55,Lebsack and Sons,misc_net,761,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,470f5e2f62a6bfadd2bd2fb1f18a2b15,41.509702,-108.345055,1
04-08-2019 01:57,Hudson-Ratke,grocery_pos,331.29,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,7bb9720c54963a8f9a72249a56c40e86,41.937487,-108.348965,1
04-08-2019 07:04,"""Quitzon, Green and Bashirian""",shopping_pos,907.71,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,fe4ef3735769c391301f9389673ebc2c,42.56334,-109.892098,1
05-08-2019 00:22,Block Group,misc_pos,6.69,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,7b430cbaa0f2d32dc6c6fb0e24e88abd,41.873253,-109.671622,1
05-08-2019 00:40,"""Johnson, Runolfsdottir and Maye""",misc_net,817.88,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,eeff665c977c82b18a486efc161ab442,41.125655,-109.006015,1
05-08-2019 00:46,Kutch LLC,gas_transport,10.92,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,7c4cab32c14753b0c5f60ba44a99c6aa,42.161179,-108.609974,1
05-08-2019 00:49,Sawayn PLC,shopping_pos,762.15,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,8c4f843fe2c910cb4928a4809d916ed8,42.129606,-109.830237,1
05-08-2019 01:02,Harris Group,food_dining,104.82,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,428d2260f477f6dce503b6e522fdaf11,41.723323,-108.794632,1
05-08-2019 01:36,Kihn Inc,shopping_pos,969.32,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,fb2acac6e48700fb657f5ed53dae6b76,41.315366,-110.171043,1
05-08-2019 03:36,Kerluke-Abshire,shopping_net,1158.25,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,ef46fe1d1e943df9513373d0de18a841,41.290671,-109.888522,1
